2023-06-09 12:23:42.589 | INFO     | connector.mapper:<module>:10 - ------------------------- Start -------------------------
2023-06-09 12:23:42.631 | INFO     | connector.mapper:<module>:11 - ------------- OpenTime: 2023-06-09 12:23:42 -------------
2023-06-09 12:23:51.630 | INFO     | connector.mapper:select_info_mode:85 - sql sentence => SHOW COLUMNS FROM `tafang`.`info`
2023-06-09 12:23:51.678 | INFO     | connector.mapper:select_all_mode:104 - sql sentence => SELECT * FROM `tafang`.`info`
2023-06-09 12:24:00.007 | INFO     | connector.mapper:insert_mode:124 - sql sentence => INSERT INTO `tafang`.`info` (`name`, `adv-desc`, `disadv-desc`, `atk`, `sup`, `func`, `minNum`, `allScore`, `id`) VALUES ('null', 'null', 'null', null, null, null, 3, 0, 173)
2023-06-09 12:24:13.708 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='null', `disadv-desc`='null', `atk`=null, `sup`=null, `func`=null, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:24:16.688 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='null', `disadv-desc`='null', `atk`=1, `sup`=null, `func`=null, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:24:18.255 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='null', `disadv-desc`='null', `atk`=1, `sup`=0, `func`=null, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:24:20.187 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='null', `disadv-desc`='null', `atk`=1, `sup`=0, `func`=1, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:24:33.191 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='搭配高手牌队友', `disadv-desc`='null', `atk`=1, `sup`=0, `func`=1, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:25:16.582 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='概率大过牌+搭配高手牌队友; 多次小伏骑', `disadv-desc`='null', `atk`=1, `sup`=0, `func`=1, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:25:25.988 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='概率大制衡+搭配高手牌队友; 多次小伏骑', `disadv-desc`='null', `atk`=1, `sup`=0, `func`=1, `minNum`=3, `allScore`=0 WHERE `id`=173
2023-06-09 12:25:40.475 | INFO     | connector.mapper:update_mode:141 - sql sentence => UPDATE `tafang`.`info` SET `name`='新-张瑾云', `adv-desc`='概率大制衡+搭配高手牌队友; 多次小伏骑', `disadv-desc`='劣势局较弱; 三血无防', `atk`=1, `sup`=0, `func`=1, `minNum`=3, `allScore`=0 WHERE `id`=173
